"muni10_id";"cd_geocodm";"id_ibge";"id_snis";"ID_SNIS2";"ID_IBGE2";"ID_SNIS3";"MUNICIP1";"MUNICIP2";"UF";"REGIAO";"CENTRX";"CENTRY";"RENDAPIT";"GINI";"PIB";"IDH";"ag001";"ag020";"ag022";"ge012";"CONSUMO1";"DOMICIL";"REDE";"PROPREDE"
"1758";"3502804";"3502804";"350280";"350280";3502804;350280;"ARAATUBA";"Araatuba";"SP";3;-50,5745;-21,114;993,33;0,54;1312557,89;0,85;178077;10505;70123;181579;57,85;60614;58988;0,973174514
"1028";"4307807";"4307807";"430780";"430780";4307807;430780;"ESTRELA";"Estrela";"RS";4;-51,92;-29,5093;1002,28;0,42;450767,75;0,83;23675;1031;8064;30619;33,67;10475;10014;0,955990453
"192";"1502764";"1502764";"150276";"150276";1502764;150276;"CUMARU DO NORTE";"Cumaru do Norte";"";1;-51,221;-8,4582;387,07;0,62;NA;NA;NA;NA;NA;NA;NA;2640;863;0,326893939
"177";"2807600";"2807600";"280760";"280760";2807600;280760;"UMBABA";"Umbaba";"SE";2;-37,6627;-11,4004;268,46;0,47;49896;0,6;7986;219,12;2156;22434;9,77;6122;1963;0,320646847
"157";"1500404";"1500404";"150040";"150040";1500404;150040;"ALENQUER";"Alenquer";"PA";1;-55,0392;-0,6047;206,54;0,6;123216,48;0,67;10784;NA;NA;52626;NA;12106;3955;0,326697505
"123";"2107100";"2107100";"210710";"210710";2107100;210710;"MORROS";"Morros";"MA";2;-43,7769;-2,9742;162,03;0,59;14903,41;0,56;3680;28,32;132;17783;1,59;3772;1273;0,337486744
"900";"2925600";"2925600";"292560";"292560";2925600;292560;"PRESIDENTE DUTRA";"Presidente Dutra";"BA";2;-41,9984;-11,296;264,5;0,55;27449,68;0,61;13750;429,08;4126;13750;31,21;4041;3865;0,956446424
"897";"4301503";"4301503";"430150";"430150";4301503;430150;"AUGUSTO PESTANA";"Augusto Pestana";"RS";4;-54,0068;-28,5343;1009,15;0,49;83163,24;0,79;6503;NA;1520;7096;NA;2534;2374;0,936858721
"790";"4214508";"4214508";"421450";"421450";4214508;421450;"RIO DO CAMPO";"Rio do Campo";"SC";4;-50,1318;-26,8925;791,53;0,51;60828,51;0,8;3777;110,41;1064;6192;17,83;1940;974;0,502061856
"2035";"3527306";"3527306";"352730";"352730";3527306;352730;"LOUVEIRA";"Louveira";"SP";3;-46,9372;-23,0842;1019,54;0,52;1248486,78;0,8;34318;1754,91;8222;37125;47,27;11051;9714;0,879015474
"64";"2202851";"2202851";"220285";"220285";2202851;220285;"CORONEL JOS DIAS";"Coronel Jos Dias";"PI";2;-42,3347;-8,8956;199,38;0,58;8169,74;0,58;1421;43;539;4541;9,47;1324;436;0,329305136
"1251";"4318051";"4318051";"431805";"431805";4318051;431805;"SO DOMINGOS DO SUL";"So Domingos do Sul";"";4;-51,8679;-28,5382;1019,51;0,44;NA;NA;NA;NA;NA;NA;NA;947;833;0,879619852
"70";"1200450";"1200450";"120045";"120045";1200450;120045;"SENADOR GUIOMARD";"Senador Guiomard";"AC";1;-67,4271;-9,9971;449,69;0,56;105534,37;0,7;6641;NA;NA;20179;NA;5606;1907;0,340171245
"442";"2603801";"2603801";"260380";"260380";2603801;260380;"CAPOEIRAS";"Capoeiras";"PE";2;-36,5991;-8,687;214,37;0,51;52231,84;0,59;5577;37,12;460;19593;1,89;5127;1677;0,327091867
"854";"4218806";"4218806";"421880";"421880";4218806;421880;"TURVO";"Turvo";"SC";4;-49,7037;-28,9031;808,69;0,4;193164,89;0,82;7047;223,84;2055;11854;18,88;3753;1938;0,51638689
"28";"2702553";"2702553";"270255";"270255";2702553;270255;"ESTRELA DE ALAGOAS";"Estrela de Alagoas";"AL";2;-36,7702;-9,393;194,71;0,51;25243,09;0,55;4035;103,45;1472;17251;6;4995;1652;0,330730731
"832";"4217253";"4217253";"421725";"421725";4217253;421725;"SO PEDRO DE ALCNTARA";"So Pedro de Alcntara";"";4;-48,8372;-27,5913;885,22;0,42;NA;NA;NA;NA;NA;NA;NA;1118;656;0,586762075
"269";"4106803";"4106803";"410680";"410680";4106803;410680;"CRUZ MACHADO";"Cruz Machado";"PR";4;-51,2322;-25,9224;410,38;0,55;128331,05;0,71;5412;167,12;1640;18040;9,26;5162;1718;0,332816738
"394";"4115739";"4115739";"411573";"411573";4115739;411573;"MATO RICO";"Mato Rico";"PR";4;-52,2119;-24,7015;288,49;0,46;33394,5;0,64;1376;39,53;421;3818;10,35;1168;376;0,321917808
"702";"4208203";"4208203";"420820";"420820";4208203;420820;"ITAJA";"Itaja";"SC";4;-48,6352;-26,9213;1001,62;0,46;2139311,03;0,83;181388;6781;56958;183373;36,98;57753;54865;0,94999394
"213";"2210938";"2210938";"221093";"221093";2210938;221093;"SUSSUAPARA";"Sussuapara";"PI";2;-41,3592;-7,0195;263,64;0,46;12326,61;0,6;4432;NA;NA;6229;NA;1812;1730;0,954746137
"579";"2514453";"2514453";"251445";"251445";2514453;251445;"SO JOS DOS RAMOS";"So Jos dos Ramos";"PB";2;-35,3481;-7,2403;208,99;0,51;11536,51;0,53;2016;33,65;574;5508;6,11;1530;503;0,32875817
"141";"2108405";"2108405";"210840";"210840";2108405;210840;"PERI MIRIM";"Peri Mirim";"MA";2;-44,8953;-2,5718;185,19;0,54;15307,94;0,59;1761;7,16;34;13803;0,52;3598;1200;0,333518621
"2003";"3524303";"3524303";"352430";"352430";3524303;352430;"JABOTICABAL";"Jaboticabal";"SP";3;-48,2879;-21,2183;992,02;0,53;630915,32;0,82;69527;4455;23698;71662;62,17;22698;21973;0,96805886
"768";"4212601";"4212601";"421260";"421260";4212601;421260;"PERITIBA";"Peritiba";"SC";4;-51,8748;-27,351;916,5;0,48;38281,03;0,81;1867;52,75;570;2988;17,65;1005;627;0,623880597
"33";"2101970";"2101970";"210197";"210197";2101970;210197;"BOA VISTA DO GURUPI";"Boa Vista do Gurupi";"";2;-46,1786;-1,763;195,2;0,52;NA;NA;NA;NA;NA;NA;NA;1817;602;0,331315355
"288";"5106109";"5106109";"510610";"510610";5106109;510610;"NOSSA SENHORA DO LIVRAMEN";"Nossa Senhora do Livramen";"MT";5;-56,5306;-15,8406;318,88;0,49;52331,98;0,66;4970;NA;1023;11609;NA;3568;1152;0,322869955
"1414";"3168101";"3168101";"316810";"316810";3168101;316810;"TAPIRA";"Tapira";"MG";3;-46,8683;-19,9158;891,58;0,55;163536,92;0,78;2744;118,4;846;4112;28,79;1288;767;0,595496894
"878";"2923803";"2923803";"292380";"292380";2923803;292380;"PARIPIRANGA";"Paripiranga";"BA";2;-37,9008;-10,6167;270,43;0,59;77929,52;0,6;9686;256,13;2962;27778;9,22;8046;2602;0,323390505
"802";"4215406";"4215406";"421540";"421540";4215406;421540;"SALTO VELOSO";"Salto Veloso";"SC";4;-51,428;-26,8956;1010,51;0,55;91814,13;0,8;3993;110,74;1085;4301;25,75;1368;1104;0,807017544
"30";"2702702";"2702702";"270270";"270270";2702702;270270;"FELIZ DESERTO";"Feliz Deserto";"";2;-36,3394;-10,2894;240,72;0,5;NA;NA;NA;NA;NA;NA;NA;1202;391;0,325291181
"775";"4213203";"4213203";"421320";"421320";4213203;421320;"POMERODE";"Pomerode";"SC";4;-49,1733;-26,7286;998,08;0,38;404949,89;0,85;27253;877;6551;27759;31,59;8560;6543;0,764369159
"100";"2709202";"2709202";"270920";"270920";2709202;270920;"TRAIPU";"Traipu";"AL";2;-36,9682;-9,898;176,7;0,65;41507,52;0,48;7075;121,36;1619;25702;4,72;6336;2133;0,336647727
"1232";"4316808";"4316808";"431680";"431680";4316808;431680;"SANTA CRUZ DO SUL";"Santa Cruz do Sul";"RS";4;-52,4072;-29,6466;1011,33;0,49;3209996,21;0,82;99727;4155;32698;118374;35,1;40540;37041;0,913690183
"97";"2204907";"2204907";"220490";"220490";2204907;220490;"ISAAS COELHO";"Isaas Coelho";"PI";2;-41,6514;-7,6517;396,34;0,8;13771,78;0,58;1821;53;575;8221;6,45;2196;729;0,331967213
"1032";"4307906";"4307906";"430790";"430790";4307906;430790;"FARROUPILHA";"Farroupilha";"RS";4;-51,3662;-29,2101;1015,52;0,44;1125017,93;0,84;52857;2098;17539;63635;32,97;20573;17454;0,848393525
"1318";"4321477";"4321477";"432147";"432147";4321477;432147;"TIRADENTES DO SUL";"Tiradentes do Sul";"RS";4;-54,1202;-27,3684;644,19;0,48;54789,81;0,75;1157;30;402;6461;4,64;2191;906;0,413509813
"919";"2927101";"2927101";"292710";"292710";2927101;292710;"RODELAS";"Rodelas";"";2;-38,6836;-9,2184;255,69;0,56;NA;NA;NA;NA;NA;NA;NA;2094;1984;0,947468959
"702";"3108255";"3108255";"310825";"310825";3108255;310825;"BONITO DE MINAS";"Bonito de Minas";"MG";3;-44,8976;-14,9944;195;0,57;16404,72;0,58;2209;68,62;709;9673;7,09;2280;761;0,33377193
"952";"2929750";"2929750";"292975";"292975";2929750;292975;"SAUBARA";"Saubara";"BA";2;-38,7704;-12,7763;260,81;0,5;54851,51;0,67;11201;557,94;7149;11201;49,81;3538;3362;0,950254381
"519";"2610301";"2610301";"261030";"261030";2610301;261030;"PARANATAMA";"Paranatama";"PE";2;-36,7229;-8,8914;209,82;0,55;25420,18;0,56;1372;13,29;201;11001;1,21;3120;1033;0,331089744
"185";"2111250";"2111250";"211125";"211125";2111250;211125;"SO JOS DOS BASLIOS";"So Jos dos Baslios";"MA";2;-44,5697;-5,0386;178,84;0,55;13746,08;0,56;2526;27,28;198;7496;3,64;1868;1660;0,888650964
"2012";"3525201";"3525201";"352520";"352520";3525201;352520;"JARINU";"Jarinu";"SP";3;-46,7213;-23,112;702,51;0,47;176231,17;0,76;10456;583,8;4057;23847;24,48;7093;3167;0,446496546
"1150";"4313201";"4313201";"431320";"431320";4313201;431320;"NOVA PETRPOLIS";"Nova Petrpolis";"RS";4;-51,0849;-29,3724;988,79;0,44;258064,5;0,85;12192;459;4504;19045;24,1;6627;4952;0,747246114
"540";"4126355";"4126355";"412635";"412635";4126355;412635;"SERRANPOLIS DO IGUAU";"Serranpolis do Iguau";"PR";4;-54,0277;-25,4771;1002,64;0,51;78713,74;0,8;2566;100,85;888;4568;22,08;1477;1162;0,786729858
"622";"4202859";"4202859";"420285";"420285";4202859;420285;"BRAO DO TROMBUDO";"Brao do Trombudo";"SC";4;-49,9033;-27,3684;899,09;0,37;70559,65;0,8;1898;130;735;3457;37,6;1119;680;0,607685433
"781";"4213708";"4213708";"421370";"421370";4213708;421370;"POUSO REDONDO";"Pouso Redondo";"SC";4;-49,9775;-27,2867;711,83;0,43;141962,38;0,79;7910;244,43;2191;14810;16,5;4601;2082;0,452510324
"2331";"3554102";"3554102";"355410";"355410";3554102;355410;"TAUBAT";"Taubat";"SP";3;-45,5024;-23,0871;987,41;0,52;4603979,69;0,84;278686;14131,6;87391;278686;50,71;83831;81070;0,96706469
"250";"1506112";"1506112";"150611";"150611";1506112;150611;"QUATIPURU";"Quatipuru";"";1;-47,0163;-0,8536;243,59;0,61;NA;NA;NA;NA;NA;NA;NA;3055;1001;0,327659574
"626";"2903235";"2903235";"290323";"290323";2903235;290323;"BARRO ALTO";"Barro Alto";"BA";2;-41,8342;-11,8455;246,6;0,51;29703,55;0,62;6101;109,44;1485;13612;8,04;3977;3733;0,938647222
"214";"4103024";"4103024";"410302";"410302";4103024;410302;"BOA ESPERANA DO IGUAU";"Boa Esperana do Iguau";"PR";4;-53,2261;-25,6402;508,96;0,45;46579,26;0,74;982;35,81;319;2764;12,96;836;302;0,361244019
"1360";"3163508";"3163508";"316350";"316350";3163508;316350;"SO JOS DO JACURI";"So Jos do Jacuri";"MG";3;-42,6683;-18,2429;297,53;0,49;18117,56;0,67;2006;69,61;675;6553;10,62;1862;608;0,326530612
"207";"2210623";"2210623";"221062";"221062";2210623;221062;"SEBASTIO BARROS";"Sebastio Barros";"";2;-44,8334;-10,6543;188,82;0,6;NA;NA;NA;NA;NA;NA;NA;889;300;0,337457818
"1148";"3145802";"3145802";"314580";"314580";3145802;314580;"ONA DE PITANGUI";"Ona de Pitangui";"MG";3;-44,7355;-19,7082;444,35;0,44;23102,53;0,76;1519;29,49;464;3055;9,65;927;319;0,34412082
"168";"2110237";"2110237";"211023";"211023";2110237;211023;"SANTANA DO MARANHO";"Santana do Maranho";"";2;-42,6147;-3,1972;126,07;0,57;NA;NA;NA;NA;NA;NA;NA;2490;2084;0,836947791
"1142";"4312906";"4312906";"431290";"431290";4312906;431290;"NOVA BASSANO";"Nova Bassano";"RS";4;-51,7541;-28,726;1009,7;0,37;353432,92;0,84;5108;190;1651;8840;21,49;2651;2374;0,895511128
"51";"2202455";"2202455";"220245";"220245";2202455;220245;"CAPITO GERVSIO OLIVEIRA";"Capito Gervsio Oliveira";"";2;-41,9013;-8,5294;180,38;0,56;NA;NA;NA;NA;NA;NA;NA;1144;389;0,340034965
"27";"2101707";"2101707";"210170";"210170";2101707;210170;"BARREIRINHAS";"Barreirinhas";"MA";2;-42,9179;-2,8476;193,23;0,61;54462,84;0,55;13101;258,39;1362;54930;4,7;12133;4094;0,337426852
"1156";"4313409";"4313409";"431340";"431340";4313409;431340;"NOVO HAMBURGO";"Novo Hamburgo";"RS";4;-51,049;-29,735;992,7;0,54;3434114,14;0,81;230102;7805,82;64466;238940;32,67;80409;61458;0,764317427
"1135";"4312617";"4312617";"431261";"431261";4312617;431261;"MUITOS CAPES";"Muitos Capes";"RS";4;-51,2302;-28,386;652,56;0,51;150549,66;0,75;1470;NA;NA;2988;NA;986;415;0,420892495
"24";"2201556";"2201556";"220155";"220155";2201556;220155;"BELA VISTA DO PIAU";"Bela Vista do Piau";"PI";2;-41,8557;-7,9961;202,49;0,6;6993,62;0,62;2243;NA;NA;3778;NA;936;847;0,90491453
"292";"1508308";"1508308";"150830";"150830";1508308;150830;"VISEU";"Viseu";"PA";1;-46,0759;-1,0782;157,36;0,63;92649,59;0,61;6235;NA;NA;56716;NA;12358;4296;0,347629066
"16";"2100907";"2100907";"210090";"210090";2100907;210090;"ARAIOSES";"Araioses";"MA";2;-42,0171;-2,973;169,2;0,61;44984,11;0,49;7736;NA;NA;42505;NA;10251;3527;0,344063994
"99";"1301654";"1301654";"130165";"130165";1301654;130165;"GUAJAR";"Guajar";"";1;-72,845;-7,2298;190,57;0,74;NA;NA;NA;NA;NA;NA;NA;2639;894;0,338764684
"672";"2906899";"2906899";"290689";"290689";2906899;290689;"CARABAS";"Carabas";"BA";2;-41,2837;-14,6256;275,25;0,49;27768,4;0,58;3069;89,25;860;10222;8,73;2907;955;0,328517372
"322";"2408953";"2408953";"240895";"240895";2408953;240895;"RIO DO FOGO";"Rio do Fogo";"RN";2;-35,4002;-5,3777;236,42;0,52;40886,16;0,6;7692;790;NA;10059;78,54;2568;2386;0,929127726
"1438";"3170206";"3170206";"317020";"317020";3170206;317020;"UBERLNDIA";"Uberlndia";"MG";3;-48,3317;-19,0278;974,42;0,51;7904608,76;0,83;597778;37090;211715;604013;61,41;195807;191868;0,979883252
"1999";"3523909";"3523909";"352390";"352390";3523909;352390;"ITU";"Itu";"SP";3;-47,2846;-23,3073;998,53;0,54;2122744,76;0,82;144269;8814,2;46456;154147;57,18;46503;43312;0,931380771
"643";"4204202";"4204202";"420420";"420420";4204202;420420;"CHAPEC";"Chapec";"SC";4;-52,6503;-27,125;1003,15;0,48;2571995,92;0,85;160550;3992,32;46260;183530;21,75;58774;47397;0,806428012
"466";"2605806";"2605806";"260580";"260580";2605806;260580;"FREI MIGUELINHO";"Frei Miguelinho";"PE";2;-35,885;-7,9351;278,56;0,48;28893,74;0,61;1520;8,64;126;14293;0,6;4485;1476;0,32909699
"1183";"3148756";"3148756";"314875";"314875";3148756;314875;"PEDRA BONITA";"Pedra Bonita";"MG";3;-42,3753;-20,4766;254,78;0,51;20406,91;0,69;2207;NA;NA;6673;NA;1777;587;0,33033202
"27";"2702504";"2702504";"270250";"270250";2702504;270250;"DOIS RIACHOS";"Dois Riachos";"AL";2;-37,0696;-9,3828;188,89;0,55;15691,81;0,55;3287;59,2;918;10880;5,44;2946;1006;0,341479973
"168";"1501253";"1501253";"150125";"150125";1501253;150125;"BANNACH";"Bannach";"PA";1;-50,6344;-7,4864;406,25;0,63;72554,12;0,7;1866;NA;NA;3431;NA;984;334;0,339430894
"1037";"3202652";"3202652";"320265";"320265";3202652;320265;"IRUPI";"Irupi";"ES";3;-41,6368;-20,3312;478,78;0,51;39071,69;0,72;3410;171,8;1253;11723;14,65;3656;1302;0,356126915
"193";"4101309";"4101309";"410130";"410130";4101309;410130;"ANTNIO OLINTO";"Antnio Olinto";"PR";4;-50,1284;-25,96;381,28;0,51;72580,5;0,71;1685;51,59;542;7351;7,02;2423;816;0,336772596
"137";"1400027";"1400027";"140002";"140002";1400027;140002;"AMAJARI";"Amajari";"RR";1;-62,437;3,7329;119,41;0,75;21765,37;0,65;2008;13,16;84;9327;1,41;2108;774;0,367172676
"2275";"3549102";"3549102";"354910";"354910";3549102;354910;"SO JOO DA BOA VISTA";"So Joo da Boa Vista";"SP";3;-46,8022;-21,978;987,91;0,52;740406,25;0,84;82923;4894,1;28916;83639;58,51;27581;26142;0,947826402
"194";"2209971";"2209971";"220997";"220997";2209971;220997;"SO JOO DO ARRAIAL";"So Joo do Arraial";"";2;-42,4496;-3,819;167,75;0,55;NA;NA;NA;NA;NA;NA;NA;1924;1676;0,871101871
"29";"2702603";"2702603";"270260";"270260";2702603;270260;"FEIRA GRANDE";"Feira Grande";"AL";2;-36,664;-9,8911;190,47;0,54;40225,09;0,56;6234;148,79;1591;21321;6,98;5685;1950;0,343007916
"635";"2903953";"2903953";"290395";"290395";2903953;290395;"BOM JESUS DA SERRA";"Bom Jesus da Serra";"BA";2;-40,5647;-14,3903;220,22;0,53;13703,2;0,58;3515;73,27;804;10113;7,25;2624;885;0,337271341
"1098";"4311254";"4311254";"431125";"431125";4311254;431125;"LAGOO";"Lagoo";"RS";4;-52,7871;-29,238;429,48;0,43;37845,74;0,67;1652;38;538;6185;6,14;1938;670;0,345717234
"886";"4300802";"4300802";"430080";"430080";4300802;430080;"ANTNIO PRADO";"Antnio Prado";"RS";4;-51,3164;-28,8827;1003,27;0,42;214641,28;0,84;8965;342;3233;12833;26,65;4238;3517;0,829872581
"545";"2612554";"2612554";"261255";"261255";2612554;261255;"SANTA FILOMENA";"Santa Filomena";"PE";2;-40,5715;-8,2236;173,89;0,55;28045,94;0,58;2655;21,52;225;13371;1,61;3604;1253;0,347669256
"1042";"4308458";"4308458";"430845";"430845";4308458;430845;"FORTALEZA DOS VALOS";"Fortaleza dos Valos";"RS";4;-53,2756;-28,8952;1002,85;0,64;68963,95;0,82;2433;93;870;4575;20,33;1561;1293;0,828315183
"404";"5204300";"5204300";"520430";"520430";5204300;520430;"CAU";"Cau";"GO";5;-51,1308;-18,701;985,82;0,54;78431,92;0,78;10384;459,45;3320;13283;34,59;4309;3293;0,764214435
"368";"2413201";"2413201";"241320";"241320";2413201;241320;"SENADOR GEORGINO AVELINO";"Senador Georgino Avelino";"RN";2;-35,1215;-6,1579;224,57;0,45;14626,01;0,65;3343;34,1;312;3924;8,69;1042;954;0,915547025
"1075";"3205036";"3205036";"320503";"320503";3205036;320503;"VARGEM ALTA";"Vargem Alta";"ES";3;-41,004;-20,6465;478,18;0,45;107122,45;0,73;8252;212;1900;19130;11,08;5726;2054;0,358714635
"1116";"4312005";"4312005";"431200";"431200";4312005;431200;"MARIANO MORO";"Mariano Moro";"RS";4;-52,1685;-27,3425;924,08;0,47;21173,54;0,8;1131;37;417;2210;16,74;758;494;0,65171504
"1748";"3501905";"3501905";"350190";"350190";3501905;350190;"AMPARO";"Amparo";"SP";3;-46,7988;-22,6991;1002,82;0,5;1052172,45;0,81;65829;2998,44;19582;65829;45,55;20546;17676;0,860313443
"105";"1718303";"1718303";"171830";"171830";1718303;171830;"PRAIA NORTE";"Praia Norte";"TO";1;-47,7836;-5,4725;200,67;0,53;9635,79;0,58;4987;144,9;1374;7659;18,92;1835;1644;0,895912807
"411";"2501401";"2501401";"250140";"250140";2501401;250140;"BAA DA TRAIO";"Baa da Traio";"";2;-34,989;-6,6628;229,06;0,58;NA;NA;NA;NA;NA;NA;NA;2096;1924;0,917938931
"83";"2104701";"2104701";"210470";"210470";2104701;210470;"GRAA ARANHA";"Graa Aranha";"MA";2;-44,3181;-5,4148;220,9;0,54;9612,36;0,57;2884;NA;NA;6140;NA;1698;1548;0,911660777
"444";"4119251";"4119251";"411925";"411925";4119251;411925;"PINHAL DE SO BENTO";"Pinhal de So Bento";"PR";4;-53,478;-26,016;514,86;0,37;19413,79;0,71;967;30,14;312;2625;11,48;822;305;0,371046229
"203";"1503101";"1503101";"150310";"150310";1503101;150310;"GURUP";"Gurup";"PA";1;-51,5552;-1,1519;188,95;0,57;49346,54;0,63;10725;NA;2000;29062;NA;5394;1874;0,347423063
"724";"4209854";"4209854";"420985";"420985";4209854;420985;"LINDIA DO SUL";"Lindia do Sul";"SC";4;-52,0521;-27,0313;834,23;0,43;68879,92;0,82;2191;66,27;650;4642;14,28;1390;771;0,554676259
"224";"1504703";"1504703";"150470";"150470";1504703;150470;"MOJU";"Moju";"PA";1;-49,074;-2,6839;287,71;0,63;148861,02;0,64;10442;NA;NA;70018;NA;15538;5211;0,335371348
"216";"1504109";"1504109";"150410";"150410";1504109;150410;"MAGALHES BARATA";"Magalhes Barata";"PA";1;-47,6352;-0,8094;204,57;0,55;13166,99;0,67;3795;NA;2;8115;NA;1986;1782;0,897280967
"1073";"4310330";"4310330";"431033";"431033";4310330;431033;"IMB";"Imb";"RS";4;-50,118;-29,9308;974,78;0,59;109497,16;0,82;17670;1551;16870;17670;87,78;6011;5767;0,959407752
"73";"2203354";"2203354";"220335";"220335";2203354;220335;"DIRCEU ARCOVERDE";"Dirceu Arcoverde";"PI";2;-42,4578;-9,3282;260,46;0,53;12210,71;0,62;2172;47;628;6675;7,04;1866;630;0,337620579
"810";"2918753";"2918753";"291875";"291875";2918753;291875;"LAGOA REAL";"Lagoa Real";"BA";2;-42,2211;-14,0415;221,57;0,49;24239,35;0,61;3457;100,57;947;13934;7,22;3311;1134;0,342494715
"2368";"3557105";"3557105";"355710";"355710";3557105;355710;"VOTUPORANGA";"Votuporanga";"SP";3;-49,9892;-20,458;966,1;0,5;584621,05;0,82;84692;5526;28491;84692;65,25;29144;28272;0,970079605
"80";"1300201";"1300201";"130020";"130020";1300201;130020;"ATALAIA DO NORTE";"Atalaia do Norte";"";1;-71,7428;-5,7119;157,45;0,66;NA;NA;NA;NA;NA;NA;NA;2885;1036;0,359098787
"948";"4304507";"4304507";"430450";"430450";4304507;430450;"CANGUU";"Canguu";"RS";4;-52,6696;-31,2175;551,98;0,5;406033,3;0,74;17748;581;6379;53259;10,91;17565;6780;0,385994876
"988";"4305934";"4305934";"430593";"430593";4305934;430593;"CORONEL PILAR";"Coronel Pilar";"";4;-51,7205;-29,2627;925,5;0,37;NA;NA;NA;NA;NA;NA;NA;521;344;0,660268714
"158";"2207934";"2207934";"220793";"220793";2207934;220793;"PEDRO LAURENTINO";"Pedro Laurentino";"";2;-42,2654;-8,0731;152,41;0,56;NA;NA;NA;NA;NA;NA;NA;655;556;0,848854962
"53";"2103109";"2103109";"210310";"210310";2103109;210310;"CEDRAL";"Cedral";"";2;-44,5934;-1,9809;200,77;0,57;NA;NA;NA;NA;NA;NA;NA;2597;2316;0,891798229
"12";"1100122";"1100122";"110012";"110012";1100122;110012;"JI-PARAN";"Ji-Paran";"RO";1;-61,7572;-10,4622;710,25;0,54;874268,62;0,75;64995;2372,7;15490;116610;20,35;35567;16502;0,46396941
"1289";"4320107";"4320107";"432010";"432010";4320107;432010;"SARANDI";"Sarandi";"RS";4;-52,8959;-27,9416;989,35;0,53;272035,38;0,79;16540;654;5422;21285;30,73;6958;6377;0,916498994
"149";"2109056";"2109056";"210905";"210905";2109056;210905;"PORTO RICO DO MARANHO";"Porto Rico do Maranho";"MA";2;-44,6129;-1,8495;226,4;0,53;11200,64;0,61;1929;NA;NA;6030;NA;1560;1422;0,911538462
"97";"2709004";"2709004";"270900";"270900";2709004;270900;"TANQUE D'ARCA";"Tanque d'Arca";"";2;-36,4245;-9,5592;214,11;0,51;NA;NA;NA;NA;NA;NA;NA;1760;608;0,345454545
"113";"1718808";"1718808";"171880";"171880";1718808;171880;"SAMPAIO";"Sampaio";"";1;-47,9188;-5,3296;235,05;0,51;NA;NA;NA;NA;NA;NA;NA;997;915;0,91775326
"307";"4108957";"4108957";"410895";"410895";4108957;410895;"GUAMIRANGA";"Guamiranga";"PR";4;-50,8397;-25,1707;474,8;0,46;54930,08;0,7;2617;86,08;803;7900;10,9;2345;850;0,362473348
"1554";"3305901";"3305901";"330590";"330590";3305901;330590;"TRAJANO DE MORAES";"Trajano de Moraes";"RJ";3;-42,1558;-22,1302;506,49;0,52;72072,26;0,72;2648;7;44;10289;0,68;3283;1220;0,371611331
"1161";"4313508";"4313508";"431350";"431350";4313508;431350;"OSRIO";"Osrio";"RS";4;-50,2676;-29,916;940,8;0,53;424650,13;0,84;22267;1202;8779;40906;29,38;13415;9214;0,686843086
"1315";"4321436";"4321436";"432143";"432143";4321436;432143;"TERRA DE AREIA";"Terra de Areia";"RS";4;-50,0669;-29,6019;615,13;0,43;69595,21;0,77;3201;145;1248;9878;14,68;3314;1372;0,414001207
"924";"4302584";"4302584";"430258";"430258";4302584;430258;"BOZANO";"Bozano";"RS";4;-53,7516;-28,3549;975,19;0,43;31214,74;0;1820;NA;402;2200;NA;702;531;0,756410256
"744";"2913101";"2913101";"291310";"291310";2913101;291310;"IBITIT";"Ibitit";"BA";2;-41,9168;-11,5765;247,44;0,51;41365,78;0,6;17840;499,5;5196;17840;28;5207;4816;0,924908777
"117";"1718899";"1718899";"171889";"171889";1718899;171889;"SANTA RITA DO TOCANTINS";"Santa Rita do Tocantins";"TO";1;-49,2956;-10,971;393,78;0,54;11417,08;0,66;833;27,55;251;2128;12,95;666;231;0,346846847
"645";"4204301";"4204301";"420430";"420430";4204301;420430;"CONCRDIA";"Concrdia";"SC";4;-52,0073;-27,2391;994,32;0,47;1271388,79;0,85;61065;1808,2;18281;68621;26,35;23024;19870;0,863012509
"433";"2503209";"2503209";"250320";"250320";2503209;250320;"CABEDELO";"Cabedelo";"PB";2;-34,8579;-6,9959;958,75;0,7;654167,97;0,76;57944;1527,07;17661;57944;26,35;17110;16649;0,973056692
"371";"5200829";"5200829";"520082";"520082";5200829;520082;"AMARALINA";"Amaralina";"GO";5;-49,6154;-13,8425;258,3;0,56;22356,53;0,65;1093;31,35;438;3434;9,13;1091;374;0,342804766
